incident_id,scam_type,attack_vector,ai_used,loss_amount_usd,victim_type,detection_method,was_detected,was_successful,location,behavioral_flag,time_of_attack
1b180be5-c638-40a5-9f79-8d72c9548f84,Voice Phishing,SMS,Yes,58877.21,Fintech User,AI Detection,No,Yes,EU,High Transfer Volume,Evening
339c419d-3737-4dcf-8e74-4440fc81f099,Social Media Scam,Social Media,No,955.28,Fintech User,Law Enforcement,Yes,Yes,South America,Odd Hours Activity,Night
65698581-6c66-450d-96e9-9bdf8fe95dd1,Deepfake Video Scam,Video,Yes,4432.35,Retail Customer,User Realization,No,Yes,Australia,Odd Hours Activity,Morning
03a0a0d2-53da-4177-b450-0532e315fe21,Social Media Scam,In-person,No,29.64,Business Owner,Bank Flag,Yes,Yes,EU,Unusual Login,Morning
9d074a7b-c6bf-4f00-9a31-54f3e32b6328,Deepfake Video Scam,Video,No,20.56,Fintech User,AI Detection,Yes,Yes,Africa,Odd Hours Activity,Morning
e5de21c1-8aea-4921-8918-1f1013bcc8a6,SMS Phishing,SMS,Yes,814.79,Retail Customer,Law Enforcement,Yes,No,Africa,None,Night
d986733c-a962-4c60-a119-5c6782e39ad7,Impersonation Fraud,Website,No,38.95,Retail Customer,Law Enforcement,Yes,Yes,South America,Unusual Login,Morning
0428bb60-3bd0-4a97-9214-7dc1dba17536,Social Media Scam,SMS,No,6459.09,Bank Employee,User Realization,No,Yes,Africa,Unusual Login,Night
5e71a0ee-b8a8-4ec4-a08e-ac023e3b2859,Voice Phishing,Video,Yes,81709.34,Bank Employee,Manual Report,No,Yes,South America,Odd Hours Activity,Morning
96faf1e3-4898-4bea-aebe-eee2ed96f99c,Voice Phishing,SMS,Yes,57.27,Fintech User,Law Enforcement,Yes,No,EU,Odd Hours Activity,Afternoon
c9e8cfb1-5fb5-47dd-a406-afdf06797e93,Impersonation Fraud,Phone Call,Yes,298.71,Bank Employee,Manual Report,Yes,Yes,South America,Unusual Login,Night
1f151609-924f-4358-afa5-d084f3f8c850,SMS Phishing,App,Yes,1883.82,Fintech User,Bank Flag,No,Yes,EU,High Transfer Volume,Morning
1cac7a83-4420-4a42-8ae8-cda2e8bd2e56,Fake Bank App,SMS,Yes,5372.75,Bank Employee,Law Enforcement,No,Yes,South America,High Transfer Volume,Evening
19f57d0c-6ed0-4cae-9c04-19493114e03b,Social Media Scam,Website,Yes,31.32,Business Owner,User Realization,No,Yes,Asia,High Transfer Volume,Evening
11d21be8-37ea-40cc-9947-c654338fd523,Fake Investment Scam,In-person,No,7972.9,Fintech User,Law Enforcement,Yes,Yes,South America,Unusual Login,Evening
63c96f73-55d6-4beb-b144-d76d47386d99,Voice Phishing,Video,No,72.74,Retail Customer,Law Enforcement,Yes,No,Australia,High Transfer Volume,Morning
98847d03-269b-4ab1-9eeb-0b141877b0e8,Fake Bank App,In-person,Yes,4532.49,Bank Employee,Manual Report,No,Yes,Australia,Unusual Login,Night
15d3c354-903f-4b00-8990-e316cd131038,Social Media Scam,Email,Yes,715745.49,Business Owner,User Realization,Yes,Yes,Australia,High Transfer Volume,Night
11fac423-b2b3-4fde-8c00-31a9574309e1,Social Media Scam,Email,Yes,30857.49,Bank Employee,Bank Flag,Yes,Yes,South America,High Transfer Volume,Evening
d0bce6cf-8501-48e1-af78-c369066efb80,Impersonation Fraud,In-person,No,3.99,Bank Employee,AI Detection,No,Yes,South America,Odd Hours Activity,Afternoon
43617b28-aae8-466e-ae4b-148847c62fb2,Impersonation Fraud,Website,No,688002.89,Retail Customer,Law Enforcement,No,Yes,Africa,High Transfer Volume,Night
f392129e-51ab-4e3f-8c74-b0d068b7648d,Social Media Scam,Social Media,No,89845.47,Retail Customer,Law Enforcement,Yes,No,EU,High Transfer Volume,Morning
69dde53e-d23e-4f52-ab05-b25f228127d8,Fake Bank App,Video,Yes,241.62,Retail Customer,Manual Report,No,Yes,Asia,Unusual Login,Night
59f23797-812b-48f2-942d-e77a9af39258,Fake Investment Scam,In-person,Yes,245121.63,Fintech User,AI Detection,Yes,Yes,EU,High Transfer Volume,Afternoon
74d9467b-578f-4d3c-a556-a86daec49a82,Phishing Email,Phone Call,Yes,332.43,Business Owner,Law Enforcement,No,Yes,Australia,Unusual Login,Evening
2ddb0591-1bbb-4589-9521-20e52ac54276,SMS Phishing,Video,No,993498.24,Fintech User,Manual Report,Yes,No,Australia,High Transfer Volume,Afternoon
9daf5b90-d887-40e5-9548-88f2ec881140,Fake Bank App,Phone Call,No,63688.0,Retail Customer,Manual Report,No,Yes,Africa,High Transfer Volume,Morning
540afd27-a317-4116-83e5-9a02f021a17c,Phishing Email,Video,No,644.96,Business Owner,User Realization,Yes,Yes,US,None,Afternoon
bad7cbe2-841a-4e62-b1af-84086f69b6cf,Phishing Email,Website,No,8873.42,Fintech User,Manual Report,No,Yes,Africa,Odd Hours Activity,Morning
4b72e28c-55de-452b-a016-7a2009976091,Impersonation Fraud,Phone Call,No,78927.3,Retail Customer,Bank Flag,No,Yes,Asia,High Transfer Volume,Morning
436c974e-c3b6-47a3-9d44-4f4f0686744c,Phishing Email,SMS,Yes,68909.15,Bank Employee,User Realization,No,Yes,US,High Transfer Volume,Night
5f69209f-33b0-42fa-b330-110449b0c8fa,Fake Bank App,App,No,429079.68,Bank Employee,User Realization,Yes,No,Australia,None,Afternoon
f451f9e8-9c64-4e09-b525-4dce71cfacfb,Social Media Scam,In-person,No,6198.86,Fintech User,Manual Report,Yes,Yes,Africa,High Transfer Volume,Morning
d0f47309-2c8e-4af5-a64a-99153f23c87b,Deepfake Video Scam,Website,No,652622.83,Retail Customer,Manual Report,No,Yes,South America,Unusual Login,Morning
e00340fb-add3-4ebb-b3b5-1cfaf3f2bb01,Voice Phishing,In-person,No,6.41,Business Owner,Bank Flag,Yes,Yes,South America,None,Night
00a1d17d-7153-4e5e-af9d-b6d3c76e9325,Fake Bank App,Email,Yes,49507.48,Business Owner,Law Enforcement,No,Yes,EU,Unusual Login,Afternoon
35a390d5-ad9b-492c-8ec1-1ab65a2a5713,Voice Phishing,Email,No,689.52,Business Owner,AI Detection,No,Yes,Africa,Odd Hours Activity,Night
e55884af-554f-4dcd-b851-334b8691fc92,Impersonation Fraud,Video,Yes,91.92,Bank Employee,Law Enforcement,No,Yes,Asia,Odd Hours Activity,Afternoon
05121ad8-e324-445d-9e48-7f566e320702,Deepfake Video Scam,In-person,No,104186.31,Business Owner,User Realization,Yes,Yes,Australia,Odd Hours Activity,Evening
152c57b7-6d93-4a7a-8acb-dd47c44036b0,SMS Phishing,App,No,96944.99,Fintech User,Manual Report,No,Yes,Africa,None,Morning
b474214d-d467-4e23-a77a-4d9b239d2e78,Fake Investment Scam,SMS,No,38.27,Business Owner,Manual Report,No,Yes,Africa,Odd Hours Activity,Morning
c0b6b7b3-69da-4e2b-b386-62435b49d685,Fake Bank App,Video,No,39.89,Bank Employee,AI Detection,Yes,No,Asia,Odd Hours Activity,Afternoon
f5609130-35a2-4b52-8030-0974f5ca3b76,Fake Bank App,Phone Call,Yes,76340.1,Business Owner,Manual Report,No,Yes,EU,High Transfer Volume,Afternoon
a34214bb-1e94-443a-8347-e884f5d3430c,Deepfake Video Scam,Social Media,Yes,11.99,Retail Customer,User Realization,Yes,Yes,Africa,Odd Hours Activity,Evening
0fb3e0b6-0df2-4280-ae58-d8146b45b823,Fake Investment Scam,App,No,985.96,Bank Employee,User Realization,Yes,Yes,US,None,Night
06e9b08d-5cf0-4970-a383-dbe99a6384b7,Phishing Email,Social Media,No,511.48,Retail Customer,Law Enforcement,No,Yes,Asia,Unusual Login,Morning
9959a1c4-0232-4e00-a964-c39f48faa425,Deepfake Video Scam,Website,Yes,4254.42,Bank Employee,Manual Report,No,Yes,EU,Odd Hours Activity,Night
2b5f6b4b-5d26-469e-b65e-76f360a79410,Social Media Scam,Social Media,Yes,48154.86,Fintech User,Bank Flag,No,Yes,Africa,Odd Hours Activity,Night
a719a315-bdb0-44f1-b8d0-9cb4d732da9e,Voice Phishing,Phone Call,Yes,72.08,Business Owner,Law Enforcement,No,Yes,Africa,High Transfer Volume,Afternoon
38eaa887-e00a-4f1b-ac6a-c57770cd12a9,Voice Phishing,In-person,Yes,479.37,Business Owner,Law Enforcement,No,Yes,Africa,Odd Hours Activity,Evening
67030735-a318-4efe-a18f-553ecbb118c7,Phishing Email,Website,Yes,154.03,Bank Employee,User Realization,Yes,No,South America,Odd Hours Activity,Evening
a90320a0-3473-47bf-9c06-b8dd4ef3ddb6,Social Media Scam,Social Media,No,1178.52,Retail Customer,Bank Flag,Yes,Yes,Asia,Odd Hours Activity,Evening
803be17e-0f1b-4825-9fed-2b4b4e9db31f,Fake Investment Scam,In-person,Yes,65229.74,Fintech User,Manual Report,Yes,No,Africa,None,Morning
d051395f-c8e8-452f-97c0-e641785aed7e,SMS Phishing,Phone Call,No,382.13,Bank Employee,Bank Flag,No,Yes,Asia,None,Evening
6414b939-bc5d-43aa-aa66-71e0677bdfa2,Fake Investment Scam,Website,Yes,868.79,Business Owner,Manual Report,No,Yes,South America,Unusual Login,Afternoon
8c4e6694-ed16-449e-80e9-6b8931b05851,Voice Phishing,Website,Yes,6.38,Fintech User,Law Enforcement,Yes,Yes,Africa,Unusual Login,Morning
e2c3c9fc-2912-4498-a455-89365e326fb3,Fake Bank App,Phone Call,Yes,37843.36,Business Owner,Bank Flag,No,Yes,South America,High Transfer Volume,Afternoon
d9acc438-3683-403c-aa85-94a5dfa76e3b,Voice Phishing,Email,Yes,8743.32,Bank Employee,User Realization,No,Yes,Australia,Odd Hours Activity,Night
8ad7a651-41f2-4613-9056-47c68c66ac1b,Voice Phishing,Phone Call,No,491479.63,Bank Employee,Bank Flag,No,Yes,Australia,High Transfer Volume,Morning
40e364cf-75c3-4000-b008-affeb4c03a22,Fake Investment Scam,App,No,33382.63,Bank Employee,AI Detection,Yes,Yes,Asia,Odd Hours Activity,Night
2d39fd59-487a-4d6f-9dff-e834ddef86f6,Phishing Email,In-person,No,1082.19,Fintech User,Bank Flag,Yes,Yes,Australia,Odd Hours Activity,Afternoon
d9335263-fbc3-4558-80ec-c1a47ad65ea5,Impersonation Fraud,Website,No,246.94,Fintech User,User Realization,Yes,No,US,None,Afternoon
d2cc7814-51a4-446a-afcd-9efb69153961,Fake Bank App,App,No,26920.06,Retail Customer,Manual Report,Yes,No,US,None,Night
7e4f4367-fcb5-4d15-95f9-20fe581d5f8f,Fake Bank App,In-person,Yes,1174.56,Retail Customer,Law Enforcement,Yes,Yes,US,Odd Hours Activity,Evening
2c04fa48-d3da-46b9-bfe9-98a9405fddcc,Voice Phishing,In-person,Yes,181.18,Retail Customer,User Realization,Yes,No,Africa,Odd Hours Activity,Night
94343f24-87d5-4b98-b3c5-aa1a5e818dc2,Social Media Scam,In-person,Yes,1722.01,Business Owner,AI Detection,No,Yes,Africa,Unusual Login,Night
efed7788-f8f5-466b-8c62-025703d5a281,Voice Phishing,Video,No,84542.68,Retail Customer,Manual Report,No,Yes,Africa,High Transfer Volume,Morning
5387601f-c3f4-45c9-b536-0aa382b85717,Deepfake Video Scam,In-person,Yes,699407.1,Business Owner,User Realization,No,Yes,South America,Odd Hours Activity,Evening
a0120d5f-fa0f-4d77-99b9-c7e51a3d878f,Voice Phishing,Email,Yes,5331.07,Bank Employee,Manual Report,No,Yes,US,High Transfer Volume,Morning
94f9d3bd-da7c-4d0e-9d34-e7d266677c4f,Deepfake Video Scam,Website,No,16.74,Bank Employee,Law Enforcement,Yes,No,EU,Unusual Login,Morning
8532d357-8231-468c-8464-10a27bb2dd14,Fake Investment Scam,Phone Call,No,24.87,Fintech User,AI Detection,No,Yes,South America,Unusual Login,Morning
81cd41cc-aa58-459c-95f7-e3c93c3dd59b,Social Media Scam,Phone Call,Yes,539.06,Bank Employee,Law Enforcement,No,Yes,Africa,High Transfer Volume,Morning
bf5a0a57-fe6f-4bd5-9901-d74b62df6454,Impersonation Fraud,Social Media,Yes,9087.97,Fintech User,User Realization,No,Yes,Australia,None,Afternoon
4e48bc37-9ab1-49ad-91aa-8f9d87524186,Voice Phishing,Social Media,No,34779.2,Business Owner,AI Detection,Yes,No,Asia,Odd Hours Activity,Evening
adc1841c-9c93-44b9-b08b-c260a96137d7,Fake Investment Scam,Email,No,894.64,Bank Employee,Law Enforcement,Yes,No,South America,Unusual Login,Night
cdd32dfc-ad42-4a23-8d80-3deba22247e6,Deepfake Video Scam,In-person,Yes,354816.18,Fintech User,Bank Flag,Yes,Yes,Australia,Unusual Login,Morning
01b0428e-d74c-4f0d-8c35-b2d60b1a117d,Voice Phishing,Phone Call,Yes,196.35,Business Owner,AI Detection,Yes,No,South America,None,Evening
1ebdb7a1-54f7-40c8-b27b-a101cc618b21,Phishing Email,Social Media,Yes,746060.68,Retail Customer,Manual Report,No,Yes,US,None,Morning
b2ac59bc-a903-47d4-80ff-758b3c8751fc,Social Media Scam,Website,No,82.36,Bank Employee,Law Enforcement,Yes,Yes,Asia,Unusual Login,Afternoon
0d09e7e4-f559-4848-8bb6-9ac9e3df8efa,SMS Phishing,SMS,Yes,446797.98,Business Owner,Law Enforcement,Yes,Yes,Australia,None,Morning
42654c27-9638-4132-9f24-48f368993b2e,Social Media Scam,In-person,No,16.68,Business Owner,Law Enforcement,No,Yes,Australia,Odd Hours Activity,Afternoon
b9bba89e-63de-453e-81f8-b758c7cb567b,Fake Investment Scam,Social Media,No,992316.69,Bank Employee,Bank Flag,No,Yes,South America,None,Evening
65c38fae-7f88-4568-b6fe-2c6eb12bce77,Deepfake Video Scam,Video,No,933532.23,Bank Employee,Bank Flag,No,Yes,Africa,None,Morning
3727142e-8cbc-4357-a8a3-01c9a9867d86,Phishing Email,App,Yes,221577.14,Bank Employee,AI Detection,No,Yes,EU,High Transfer Volume,Evening
3bbd2fb9-8940-42c6-8d44-f08509ff48fe,Phishing Email,App,Yes,3.77,Bank Employee,Manual Report,Yes,No,Asia,High Transfer Volume,Afternoon
5e6db676-daf5-4c95-8d23-0e5eb5cc8019,Fake Bank App,App,Yes,459818.42,Business Owner,AI Detection,No,Yes,Africa,High Transfer Volume,Night
84193faa-f93b-44d0-a4b8-0440e6eb3a6b,SMS Phishing,App,Yes,443391.5,Retail Customer,Bank Flag,No,Yes,Africa,None,Morning
c5da251e-024e-414f-bc7e-8c1b516124a5,Deepfake Video Scam,Email,No,30.48,Retail Customer,Bank Flag,Yes,No,Australia,High Transfer Volume,Afternoon
994ea885-aa88-47d2-809b-2672debdca28,Phishing Email,Website,No,617729.37,Retail Customer,Manual Report,No,Yes,Asia,None,Afternoon
27c8611f-8bb2-4f0d-9891-29d7f9aff5a2,Voice Phishing,Social Media,Yes,61429.65,Retail Customer,Law Enforcement,No,Yes,Asia,Unusual Login,Night
b5c9b49a-7389-444c-8e14-66756cbf88d0,Impersonation Fraud,Phone Call,Yes,60336.66,Fintech User,User Realization,Yes,Yes,EU,Unusual Login,Evening
a97302a5-d7a2-4f31-93d1-fd3ec650d814,Impersonation Fraud,Social Media,Yes,67.17,Fintech User,Bank Flag,No,Yes,EU,Odd Hours Activity,Evening
04400209-2423-4f76-a2b0-d1ec35e6c4dc,Phishing Email,App,Yes,6545.99,Fintech User,Law Enforcement,Yes,No,US,High Transfer Volume,Afternoon
267713fc-7ff7-4437-bcbc-2ef0858166b8,Social Media Scam,Phone Call,Yes,73.96,Business Owner,Law Enforcement,Yes,No,US,Odd Hours Activity,Morning
da7006fd-a64e-4472-9df9-bb2571063823,Fake Bank App,In-person,No,33.19,Business Owner,Manual Report,No,Yes,Australia,None,Afternoon
030d5e78-4029-4ce5-8807-324c83086ed8,Phishing Email,Website,Yes,2532.88,Bank Employee,Manual Report,No,Yes,US,None,Morning
a6eeb0b8-0f1d-4c31-a7a1-6193e87db3c2,SMS Phishing,Website,No,8778.54,Retail Customer,Bank Flag,No,Yes,EU,None,Morning
9310a025-715a-4c27-8f02-ef1d5507c4f6,Social Media Scam,In-person,Yes,278.99,Fintech User,Law Enforcement,Yes,Yes,EU,Odd Hours Activity,Evening
d1dc73c4-22e6-4d21-8615-fede72b9488e,Fake Investment Scam,Website,Yes,34.68,Bank Employee,Bank Flag,No,Yes,EU,Odd Hours Activity,Morning
5d7f3f91-599e-44d0-8bc9-c48fa7222444,Fake Bank App,Website,Yes,954204.78,Business Owner,Manual Report,No,Yes,Africa,High Transfer Volume,Morning
4e8732d2-f87f-48ac-bb14-a86c20b4a735,Impersonation Fraud,Video,No,615.61,Fintech User,Bank Flag,No,Yes,Africa,High Transfer Volume,Afternoon
9a19f306-666c-4440-83df-6f0fea15ab6e,Voice Phishing,Video,Yes,7196.79,Business Owner,User Realization,Yes,Yes,Asia,Unusual Login,Morning
63eefb6a-76b2-47b2-9e35-33741cec2d8d,Voice Phishing,Social Media,Yes,76.54,Fintech User,User Realization,No,Yes,Africa,Odd Hours Activity,Afternoon
4dd2a8e1-0564-44c3-9da1-40a8cc67e198,Deepfake Video Scam,SMS,Yes,123.58,Bank Employee,Law Enforcement,Yes,Yes,EU,Unusual Login,Evening
75d69e8b-2f9c-4ecd-ab50-388fe5e24589,SMS Phishing,In-person,Yes,861524.41,Fintech User,Bank Flag,Yes,No,Africa,None,Afternoon
1785d48d-0f6b-4836-b484-5dc5d26ab11b,Voice Phishing,Video,Yes,40.86,Retail Customer,Bank Flag,No,Yes,EU,High Transfer Volume,Afternoon
0c75fdac-a94e-4447-9671-64bd998961bc,SMS Phishing,Phone Call,No,540948.61,Bank Employee,User Realization,Yes,No,Africa,Unusual Login,Night
eb9bc4c2-c32b-4a5a-bfec-192bf39c2ec6,Social Media Scam,Website,Yes,198384.66,Fintech User,AI Detection,Yes,No,South America,Unusual Login,Night
b3e7b41a-077b-4ed2-8aa5-9d9127dfc81d,Phishing Email,Video,No,45823.59,Bank Employee,Bank Flag,No,Yes,EU,None,Evening
cbccf0e3-23da-4654-a52b-c5c8a028ccf5,Phishing Email,Phone Call,No,18139.67,Retail Customer,Manual Report,Yes,No,Africa,Odd Hours Activity,Night
72e52368-e5e5-4fde-978c-2ead1ac8e246,Phishing Email,Phone Call,No,906955.76,Business Owner,User Realization,Yes,No,Asia,High Transfer Volume,Morning
334918ad-5a7c-4aa7-95dc-06337fe44b33,SMS Phishing,SMS,No,1767.76,Fintech User,Law Enforcement,Yes,No,Australia,None,Morning
c166a528-f815-4dea-8928-ccb1d0f07640,Voice Phishing,Social Media,Yes,881.94,Business Owner,AI Detection,No,Yes,Asia,Odd Hours Activity,Night
23d493f4-dc0d-4310-832a-2e86e340606f,Fake Bank App,Phone Call,Yes,964.39,Retail Customer,Law Enforcement,No,Yes,US,None,Night
23860a9d-6395-43cd-95c6-14a329babf80,Fake Investment Scam,Email,No,295.19,Fintech User,User Realization,No,Yes,Africa,Unusual Login,Morning
b36cf0be-dc6b-4ad1-b022-3cde86f435af,Deepfake Video Scam,App,Yes,18.48,Retail Customer,Bank Flag,Yes,Yes,US,Odd Hours Activity,Evening
3559222f-586c-4602-aa89-b354ac5978c2,SMS Phishing,Email,Yes,99436.17,Business Owner,Bank Flag,Yes,No,South America,Odd Hours Activity,Morning
3159e200-7e53-4b99-b603-659131d49051,SMS Phishing,App,No,9077.77,Retail Customer,User Realization,Yes,No,Africa,High Transfer Volume,Morning
070d6424-5a27-440e-a706-bda9ec83aef8,Fake Bank App,Social Media,No,288860.83,Business Owner,Law Enforcement,Yes,Yes,Australia,Unusual Login,Night
d6c0ac00-6249-4fff-9167-458e8bab9762,Fake Bank App,Website,No,5728.52,Bank Employee,Manual Report,No,Yes,Australia,None,Night
e8f971d3-2527-471a-a9e3-479e2372416e,Voice Phishing,Video,No,101.42,Retail Customer,User Realization,Yes,Yes,Australia,None,Night
ad73f214-e4a7-45b1-812b-9b2b936846d2,Phishing Email,Social Media,No,825439.17,Business Owner,AI Detection,Yes,No,Asia,Unusual Login,Evening
2c41f388-7215-4468-b31d-327775a0b70b,Fake Bank App,Social Media,Yes,68.58,Bank Employee,User Realization,Yes,Yes,EU,Odd Hours Activity,Evening
463d83df-c44b-44c9-b70a-9e22b0bced2c,Fake Investment Scam,In-person,Yes,533.35,Fintech User,Law Enforcement,No,Yes,Africa,None,Morning
831b28e2-4c15-4fe4-b622-73ee1cba48f9,Fake Bank App,Social Media,Yes,619.66,Bank Employee,Bank Flag,Yes,Yes,Asia,Unusual Login,Evening
8f703977-b294-49ab-bb4a-7b5fe3f77431,Impersonation Fraud,Phone Call,No,635.67,Bank Employee,Bank Flag,Yes,No,Africa,Unusual Login,Night
8212266a-1cc4-4046-a752-3c7b63108d4f,Deepfake Video Scam,Social Media,No,2945.26,Bank Employee,Manual Report,Yes,No,US,High Transfer Volume,Morning
5401fb16-26c3-4e10-b258-a42e1f81f0b9,Fake Investment Scam,Email,No,238670.0,Bank Employee,User Realization,No,Yes,Asia,High Transfer Volume,Morning
0f2dd882-f982-45ce-bc0f-4ce251f7114f,Voice Phishing,Video,Yes,44882.94,Retail Customer,AI Detection,No,Yes,US,Unusual Login,Evening
f704536c-62be-465b-906e-81294afe2945,Fake Investment Scam,Email,Yes,789562.17,Bank Employee,AI Detection,No,Yes,South America,High Transfer Volume,Evening
166a2eae-6d18-4f4f-a6ad-c89fcfe1acc8,Deepfake Video Scam,Video,No,5790.48,Fintech User,AI Detection,No,Yes,EU,High Transfer Volume,Evening
f069aa4f-1a58-424b-b0b2-a1c56756e242,SMS Phishing,Email,Yes,588.28,Bank Employee,Bank Flag,Yes,No,Australia,High Transfer Volume,Afternoon
be445bc7-8777-4de5-a0ef-b59f72fcd8fd,SMS Phishing,App,No,499282.87,Business Owner,AI Detection,No,Yes,South America,Unusual Login,Morning
f75c049a-441e-4a91-a57a-386b21af6756,Impersonation Fraud,Email,Yes,45272.51,Fintech User,Law Enforcement,No,Yes,Asia,Odd Hours Activity,Afternoon
54819751-89aa-4644-9eca-c45fd3b2ce3d,SMS Phishing,In-person,Yes,81.29,Fintech User,AI Detection,No,Yes,Asia,None,Night
0b390d95-da12-4675-88ca-39cff6e108b5,Deepfake Video Scam,Video,Yes,332247.49,Bank Employee,User Realization,Yes,No,Asia,None,Night
4c2ed6c0-36b6-4bb7-be50-0cc949115a09,Phishing Email,SMS,No,35.14,Fintech User,Manual Report,No,Yes,Asia,High Transfer Volume,Morning
9d19df71-05eb-487a-a9c9-646d90f6a43e,Impersonation Fraud,SMS,No,684506.27,Bank Employee,Law Enforcement,No,Yes,Africa,None,Afternoon
f0488f3d-6b58-495f-a499-1666d28543d9,Deepfake Video Scam,Phone Call,No,15945.39,Business Owner,Law Enforcement,No,Yes,Africa,Odd Hours Activity,Afternoon
9859478e-b107-4a1d-9b3e-cca1c200b7c5,Voice Phishing,SMS,No,59.22,Fintech User,Bank Flag,Yes,No,EU,Odd Hours Activity,Night
e22b8c4a-ecd0-42ab-866c-7913daf3f66b,SMS Phishing,SMS,No,5448.66,Retail Customer,AI Detection,Yes,Yes,Australia,Unusual Login,Afternoon
7b1e90ee-34e6-4dca-9556-53648843abbf,Voice Phishing,In-person,No,65401.49,Fintech User,Manual Report,Yes,No,Asia,Odd Hours Activity,Night
bda0b653-72e6-4029-a7e2-d2fe54add91f,Social Media Scam,SMS,Yes,987779.48,Fintech User,Manual Report,No,Yes,US,Odd Hours Activity,Morning
05074519-e8fb-4112-8d90-fcaeb599c624,Phishing Email,Social Media,Yes,8791.12,Business Owner,User Realization,No,Yes,South America,Odd Hours Activity,Night
910adb7b-ad53-4a4e-8d8f-86408cf525ec,Impersonation Fraud,Website,No,290094.47,Business Owner,User Realization,Yes,Yes,Australia,None,Evening
b53e6637-4b29-4fa8-9f67-29855f41b13f,Impersonation Fraud,Phone Call,No,220.85,Retail Customer,AI Detection,Yes,No,South America,None,Afternoon
bf35058a-6f0e-4b2c-b00a-cceb605ce9e7,SMS Phishing,Phone Call,No,90422.42,Fintech User,Law Enforcement,Yes,No,Australia,None,Night
44319c91-bd39-4141-a594-cf94260487e6,Impersonation Fraud,Social Media,Yes,482.29,Retail Customer,Law Enforcement,No,Yes,South America,High Transfer Volume,Evening
175d09ed-52ec-4c8f-a798-418588ba7798,Impersonation Fraud,Social Media,Yes,56.81,Bank Employee,AI Detection,No,Yes,South America,Unusual Login,Afternoon
b2b3496f-83e0-4236-ac05-e7af71305eb6,Fake Bank App,In-person,Yes,900923.93,Retail Customer,Manual Report,No,Yes,South America,Unusual Login,Evening
8a4f7f4e-e083-4f77-88be-b660a3c029c1,Phishing Email,Social Media,Yes,50863.13,Fintech User,Law Enforcement,No,Yes,Africa,Odd Hours Activity,Evening
2eb47ebb-c93e-45f3-a4ed-56dbb58f004a,Fake Bank App,Phone Call,Yes,774482.75,Bank Employee,AI Detection,No,Yes,Australia,High Transfer Volume,Morning
93601c15-a611-478d-aa12-53ba355ada66,Fake Bank App,Email,No,17425.92,Retail Customer,Bank Flag,No,Yes,EU,Odd Hours Activity,Evening
cb726963-bed3-484b-889d-1cd40a10c2b4,Fake Bank App,Email,Yes,257152.46,Business Owner,User Realization,No,Yes,EU,Odd Hours Activity,Afternoon
a375bb3c-4554-4fad-9d1a-601075a110b8,Fake Investment Scam,Phone Call,Yes,9856.64,Business Owner,Law Enforcement,Yes,No,Africa,None,Afternoon
0886e0df-597f-4d19-a4df-477a7b3c6a3b,Fake Investment Scam,Phone Call,Yes,760925.0,Bank Employee,AI Detection,No,Yes,US,Unusual Login,Afternoon
390a3a21-fa90-47a9-ad00-abde1ad26b4d,Fake Investment Scam,Website,No,5286.4,Business Owner,User Realization,No,Yes,Africa,Odd Hours Activity,Afternoon
5402b531-72c8-43de-903a-7860aaee3820,Impersonation Fraud,Email,No,44380.37,Bank Employee,Law Enforcement,Yes,Yes,Australia,Odd Hours Activity,Night
9de12378-37ac-4cee-91be-59f8c33aaccd,Fake Bank App,Social Media,No,8220.85,Bank Employee,Law Enforcement,No,Yes,Africa,High Transfer Volume,Afternoon
ca553e13-b198-4c0a-8f83-e62104ec3442,Social Media Scam,Phone Call,No,109520.19,Retail Customer,AI Detection,Yes,No,US,Unusual Login,Night
1bdaf846-64f0-4d65-8d8f-6d22dfcf278a,Social Media Scam,Video,No,2737.72,Retail Customer,Law Enforcement,Yes,Yes,Australia,High Transfer Volume,Morning
62d35ea1-647f-43d4-96aa-93731cb67b2a,SMS Phishing,SMS,Yes,69075.52,Business Owner,AI Detection,Yes,No,Asia,None,Morning
a4237767-d932-4234-9375-34d3b81bfb2e,Fake Investment Scam,App,No,3316.03,Retail Customer,Bank Flag,Yes,No,Africa,Odd Hours Activity,Morning
1887da92-20f3-4e61-a08d-878656080d6c,Fake Bank App,App,Yes,16245.86,Business Owner,Law Enforcement,No,Yes,EU,None,Morning
5ff0444b-a3ce-404d-8b9c-a1a6860b9a41,Voice Phishing,Website,Yes,679004.35,Fintech User,Bank Flag,Yes,Yes,US,Unusual Login,Evening
64bde1c4-f157-4066-8746-7cf31028131d,Fake Investment Scam,Email,No,687.58,Retail Customer,AI Detection,No,Yes,Asia,High Transfer Volume,Evening
58c49433-dc87-46c8-b0a7-d50b099dbbe5,Impersonation Fraud,Email,No,49245.19,Retail Customer,Law Enforcement,Yes,Yes,Africa,None,Morning
27566b99-9410-4383-81c6-9191c6f51d55,Social Media Scam,Social Media,No,14967.52,Retail Customer,Bank Flag,No,Yes,US,None,Evening
3d3ef56a-c7be-4d79-a374-7f8c4baf5fbf,Deepfake Video Scam,Phone Call,Yes,69466.07,Bank Employee,User Realization,Yes,No,Africa,Unusual Login,Night
fa82f2f4-537d-459d-ad28-bc3fc5356f0f,Deepfake Video Scam,Phone Call,Yes,122.83,Business Owner,User Realization,No,Yes,US,Odd Hours Activity,Night
